hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,underweight,schooling,enrolled,illness1,illness2,large,small,poultry,animals,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
301000200,1,301,9929.623,80.54607,1545.339,40.77472,99.89806,154.9439,10,0.4996607,-0.103666,0.2458998,0.1228946,100,98.66071,77.77778,1,0,8,9,1,60,0,0,1,8,0,2,11,2,5,2,0,2,0.6363636,0.3636364,3,4,12846.58,0,0,1,0,0,2,5,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
301000201,0,301,5081.426,78.56573,3527.237,4.166667,16.66667,100,8,,,,0.1836608,100,58.08678,50,0,0,1,1,1,66,1,1,0,4,1,2,4,0,2,1,0,0,0.75,0.5,0,1,5081.426,0,0,1,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000201,1,301,3868.235,63.73926,581.6895,91.74312,45.87156,0,9,,,,0.4629571,100,60.71429,50,1,0,2,3,1,66,1,1,0,4,1,2,4,0,2,1,0,0,0.75,0.5,0,1,5081.426,0,0,1,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000203,0,301,7062.65,58.54955,2736.315,1775,445.8333,50,9,,,,0.4837019,100,100,100,1,2,8,11,1,72,1,0,1,6,0,3,6,0,4,0,0,1,0.8333333,0.5,0,1,7062.65,1,0,0,0,0,2,4,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000203,1,301,9298.99,59.66482,5037.878,563.2008,153.9246,356.7788,11,,,,0.8697929,100,83.92857,71.42857,1,2,8,18,1,72,1,0,1,6,0,3,6,0,4,0,0,1,0.8333333,0.5,0,1,7062.65,1,0,0,0,0,2,4,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000205,0,301,5233.934,47.15574,1744.645,1725,220.8333,56.66667,5,,,,0.109661,100,89.0423,66.66667,1,0,2,3,1,49,0,1,0,0,1,4,6,0,4,1,1,0,0.6666667,0.1666667,1,2,5233.934,0,0,1,0,0,2,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000205,1,301,7690.631,60.09019,1829.004,1707.441,25.4842,152.9052,9,,,,-0.2011919,100,95.98214,62.5,3,13,0,16,1,49,0,1,0,0,1,4,6,0,4,1,1,0,0.6666667,0.1666667,1,2,5233.934,0,0,1,0,0,2,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000206,0,301,5110.9,61.84625,2450.432,0,0,150,7,-3.180143,1.933081,-0.8318156,-0.1669194,100,70.4142,50,1,1,3,5,1,50,0,1,0,0,1,4,5,3,1,0,0,1,0.8,0.2,0,0,5110.9,0,0,1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
301000206,1,301,10914.97,65.63187,3954.408,203.8736,56.06524,330.2752,8,-1.745625,-0.1557633,-1.258847,-0.6477458,100,72.02381,0,1,2,4,7,1,50,0,1,0,0,1,4,5,3,1,0,0,1,0.8,0.2,0,0,5110.9,0,0,1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
301000207,0,301,6412.316,71.24024,1641.067,0,37.5,16.66667,7,,,,0.5492374,66.66667,100,100,0,0,0,0,1,72,1,0,1,3,0,3,5,0,3,0,1,0,0.8,0.6,0,0,6412.316,1,0,1,0,0,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000207,1,301,12151.6,74.38286,6276.963,544.8522,260.4485,142.7115,12,,,,-0.4670011,,77.14286,60,0,0,3,3,1,72,1,0,1,3,0,3,5,0,3,0,1,0,0.8,0.6,0,0,6412.316,1,0,1,0,0,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000208,0,301,6344.09,59.58443,3052.139,16.66667,43.33333,63.33333,8,,,,0.6252415,66.66667,100,100,3,3,2,8,1,35,0,1,0,2,0,3,5,0,3,1,1,0,0.6,0.6,1,1,6344.09,1,0,1,1,0,3,1.5,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
301000208,1,301,11737.37,60.2887,3667.927,1037.207,114.6789,79.5107,11,,,,0.8856901,100,97.02381,83.33333,4,0,4,8,1,35,0,1,0,2,0,3,5,0,3,1,1,0,0.6,0.6,1,1,6344.09,1,0,1,1,0,3,1.5,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
301000209,0,301,12462.2,37.87213,3910.158,95.83334,33.33333,13.33333,9,,,,0.2758834,66.66667,83.56345,83.33333,5,1,8,14,1,57,0,0,1,8,0,3,6,0,3,1,0,2,0.5,0.5,1,3,12462.2,1,0,1,0,0,3,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
301000209,1,301,11455.32,55.8316,3510.119,214.0673,237.0031,203.8736,12,,,,0.7823544,100,97.44898,55.55556,2,0,19,21,1,57,0,0,1,8,0,3,6,0,3,1,0,2,0.5,0.5,1,3,12462.2,1,0,1,0,0,3,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
301000210,0,301,2066.333,73.34248,295.1905,30.83333,20.83333,26.66667,7,-0.3426701,-1.708153,-1.44215,-0.0854189,100,92.32961,66.66667,0,0,5,5,1,51,0,1,0,6,0,2,4,1,2,0,0,1,0.75,0.5,0,0,2066.333,0,0,0,1,0,3,1.5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000210,1,301,4801.965,72.30259,1428.502,53.51682,28.03262,448.5219,11,,,,0.3598328,100,97.61905,33.33334,0,3,4,7,1,51,0,1,0,6,0,2,4,1,2,0,0,1,0.75,0.5,0,0,2066.333,0,0,0,1,0,3,1.5,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000211,0,301,4571.636,67.15254,644.8006,25,0,0,7,,,,-0.7339873,100,92.32961,66.66667,2,0,2,4,1,80,1,1,0,4,0,5,6,0,5,0,0,0,1,0.6666667,0,0,4571.636,0,0,1,0,0,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000211,1,301,,,,,,,,,,,,,,,,,,,1,80,1,1,0,4,0,5,6,0,5,0,0,0,1,0.6666667,0,0,4571.636,0,0,1,0,0,4,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000212,0,301,7589.566,57.33727,3587.109,343.3333,127.5,633.3333,12,-3.401862,0.4290372,-2.037432,2.432532,0,69.24721,40,0,2,3,5,1,87,1,1,0,2,1,2,5,1,1,1,1,0,0.6,0.4,1,2,7589.566,1,0,0,0,0,2,7,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000212,1,301,10860.7,74.98206,2790.229,137.6147,56.06524,927.6249,9,-1.268784,1.846911,0.7743804,-1.520904,100,100,0,0,0,0,0,1,87,1,1,0,2,1,2,5,1,1,1,1,0,0.6,0.4,1,2,7589.566,1,0,0,0,0,2,7,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000213,0,301,2763.667,62.67036,1174.558,0,0,166.6667,6,,,,-0.9447519,0,50.69033,50,0,0,5,5,1,81,1,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,2763.667,0,0,1,0,0,2,5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000213,1,301,3709.714,84.59565,1502.669,0,0,10.19368,11,,,,-1.392192,,96.42857,0,0,0,0,0,1,81,1,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,2763.667,0,0,1,0,0,2,5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000214,0,301,2805.45,56.33499,461.1698,0,75,313.3333,4,-2.298002,1.684918,-0.2652562,,,59.4565,33.33334,0,0,2,2,1,78,1,0,1,6,0,1,4,1,0,1,0,1,0.5,0.5,0,1,2805.45,0,0,1,0,0,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
301000214,1,301,5999.502,74.77705,2493.3,45.87156,18.34862,4.077472,11,0.4786361,0.1807392,0.4190213,,,100,66.66667,2,0,3,5,1,78,1,0,1,6,0,1,4,1,0,1,0,1,0.5,0.5,0,1,2805.45,0,0,1,0,0,3,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
301000215,0,301,6567.207,81.62588,2880.447,50,36.66667,133.3333,10,0.2098548,-1.322685,-0.8131097,0.4451107,100,97.37015,80,1,0,10,11,1,48,0,1,0,10,0,3,6,1,3,1,1,0,0.6666667,1,2,2,6567.207,1,0,1,0,0,1,0.8,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000215,1,301,11428.34,58.51247,3982.946,1474.006,52.49745,185.525,12,-1.618599,1.329252,0.0132131,0.4288008,100,89.28571,50,2,4,5,11,1,48,0,1,0,10,0,3,6,1,3,1,1,0,0.6666667,1,2,2,6567.207,1,0,1,0,0,1,0.8,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000216,0,301,2069.187,82.44881,929.5585,16.66667,54.16667,0,9,,,,0.6291879,100,100,0,0,0,1,1,1,15,0,0,0,7,1,1,1,0,1,0,0,0,1,0,0,0,2069.187,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000216,1,301,,,,,,,,,,,,,,,,,,,1,15,0,0,0,7,1,1,1,0,1,0,0,0,1,0,0,0,2069.187,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000217,0,301,5295.75,63.36685,2186.632,75,29.16667,176.6667,10,,,,0.3566879,100,75.34517,75,2,0,3,6,1,55,0,1,0,0,0,3,4,0,3,0,0,1,0.75,0.25,0,0,5295.75,0,0,1,0,0,3,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000217,1,301,13854.45,61.97177,6452.874,2048.93,777.2681,136.5953,12,,,,0.6462705,100,94.64285,25,5,0,19,24,1,55,0,1,0,0,0,3,4,0,3,0,0,1,0.75,0.25,0,0,5295.75,0,0,1,0,0,3,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000218,0,301,1398.9,40.23876,430.4307,50,33.33333,100,5,-3.330262,1.596273,-1.065198,-0.5700118,100,83.56345,80,2,0,2,4,1,22,0,0,0,6,0,4,5,1,3,1,0,0,0.8,0.2,0,0,1398.9,1,0,0,1,0,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
301000218,1,301,,,,,,,,,,,,,,,,,,,1,22,0,0,0,6,0,4,5,1,3,1,0,0,0.8,0.2,0,0,1398.9,1,0,0,1,0,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
301000219,0,301,3194.383,79.297,0,0,0,33.33333,4,,,,-0.1984224,83.33333,87.67258,87.5,0,0,0,0,1,67,1,1,0,0,0,6,8,0,6,1,0,0,0.875,0.5,0,1,3194.383,1,0,1,0,0,3,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000219,1,301,,,,,,,,,,,,,,,,,,,1,67,1,1,0,0,0,6,8,0,6,1,0,0,0.875,0.5,0,1,3194.383,1,0,1,0,0,3,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000220,0,301,5379.233,34.61274,2001.575,0,0,33.33333,5,,,,-0.2698467,100,92.32961,83.33333,2,4,8,14,1,66,1,0,1,7,1,2,6,0,2,2,0,1,0.5,0.3333333,0,0,5379.233,1,0,1,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000220,1,301,20540.27,75.3871,3881.82,1557.085,468.9093,50.9684,9,,,,-0.7024202,100,99.60317,88.88889,1,0,3,4,1,66,1,0,1,7,1,2,6,0,2,2,0,1,0.5,0.3333333,0,0,5379.233,1,0,1,0,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000221,0,301,2071.867,50.15767,258.9833,25,25,66.66666,4,,,,-0.3488942,50,94.24721,75,0,0,0,0,1,64,0,0,1,0,0,2,4,0,2,1,0,1,0.5,0.25,1,1,2071.867,0,0,1,0,0,2,1.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000221,1,301,1971.599,47.81913,387.6739,537.7166,0,16.30989,5,,,,-0.3797468,100,88.39285,0,0,3,6,9,1,64,0,0,1,0,0,2,4,0,2,1,0,1,0.5,0.25,1,1,2071.867,0,0,1,0,0,2,1.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000222,0,301,5357.45,82.03436,1636.266,136.6667,83.33334,58.33333,9,,,,0.5429848,100,100,100,3,3,25,31,1,51,0,1,0,12,0,3,6,0,3,2,0,1,0.5,0.6666667,3,3,5357.45,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000222,1,301,14191.32,57.06697,5267.216,3088.685,509.684,448.5219,12,,,,0.8880388,100,93.75,75,3,2,10,15,1,51,0,1,0,12,0,3,6,0,3,2,0,1,0.5,0.6666667,3,3,5357.45,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000223,0,301,5215.81,71.14542,1095.503,150,62.5,73.33334,8,,,,-0.7019519,100,100,100,1,0,3,4,1,52,0,0,1,6,0,4,6,0,4,0,1,1,0.6666667,0.5,0,0,5215.81,1,0,0,0,0,2,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000223,1,301,5890.045,59.93516,2032.574,100.9174,137.6147,61.16208,11,,,,1.227552,100,100,100,3,7,8,18,1,52,0,0,1,6,0,4,6,0,4,0,1,1,0.6666667,0.5,0,0,5215.81,1,0,0,0,0,2,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000224,0,301,6364.4,63.27226,2429.422,500,12.5,1000,12,,,,0.1969497,50,100,100,0,0,4,4,1,38,0,0,1,10,0,1,4,0,2,1,1,0,0.5,0.25,2,0,6364.4,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
301000224,1,301,,,,,,,,,,,,,,,,,,,1,38,0,0,1,10,0,1,4,0,2,1,1,0,0.5,0.25,2,0,6364.4,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
301000225,0,301,3671.483,71.35127,1699.199,0,20.83333,0,7,,,,-0.195089,75,85.85635,75,0,0,2,2,1,109,1,0,1,0,1,1,8,0,4,2,0,1,0.625,0.75,1,3,3671.483,1,0,0,0,0,3,2,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000225,1,301,11087.42,56.60932,2573.03,397.5535,438.3282,167.1764,7,,,,-0.1069126,100,82.14286,42.85714,6,4,10,30,1,109,1,0,1,0,1,1,8,0,4,2,0,1,0.625,0.75,1,3,3671.483,1,0,0,0,0,3,2,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000226,0,301,4913.3,66.97739,1002.055,75,175,16.66667,9,,,,-0.9250737,100,69.59238,50,0,0,0,0,1,54,0,1,0,0,1,2,4,0,2,1,0,1,0.5,0.75,0,1,4913.3,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000226,1,301,10767.64,60.87304,2632.089,1309.888,293.0683,407.7472,11,,,,-0.8500422,100,90,20,3,0,3,6,1,54,0,1,0,0,1,2,4,0,2,1,0,1,0.5,0.75,0,1,4913.3,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000227,0,301,6532.764,64.35914,807.3445,33.33333,12.5,56.66667,7,,,,-0.4546211,100,51.78611,0,3,5,10,18,1,68,1,0,0,0,1,2,3,0,2,0,0,0,1,0.6666667,0,0,6532.764,0,0,1,0,0,3,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000227,1,301,6915.117,72.19082,2127.728,25.4842,12.7421,126.4016,10,,,,-0.4216572,100,98.21429,33.33334,10,12,6,28,1,68,1,0,0,0,1,2,3,0,2,0,0,0,1,0.6666667,0,0,6532.764,0,0,1,0,0,3,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000228,0,301,1370.3,66.35773,489.3929,41.66667,0,33.33333,6,,,,0.4346614,100,100,100,0,0,0,0,1,54,0,0,0,0,0,1,2,0,1,0,0,1,0.5,0.5,0,0,1370.3,1,0,1,0,0,1,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000228,1,301,8388.868,79.23927,2723.875,54.0265,34.14883,122.3242,11,,,,0.661364,100,97.61905,66.66667,0,0,0,0,1,54,0,0,0,0,0,1,2,0,1,0,0,1,0.5,0.5,0,0,1370.3,1,0,1,0,0,1,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000229,0,301,3000.767,75.03416,865.6058,25,31.66667,83.33334,9,-1.704058,1.150008,-0.23219,0.2584547,100,96.71269,80,3,0,3,6,1,55,0,1,0,4,0,4,5,1,3,0,0,1,0.8,0.4,0,1,3000.767,1,0,0,0,0,2,9.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000229,1,301,8643.908,86.18461,460.9265,43.32314,73.39449,101.9368,9,-0.9595209,-0.8537813,-1.176931,-0.2448266,100,97.85714,60,0,0,0,0,1,55,0,1,0,4,0,4,5,1,3,0,0,1,0.8,0.4,0,1,3000.767,1,0,0,0,0,2,9.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000230,0,301,6767.31,74.02956,3626.389,25,37.5,0,11,0.0345221,-0.8641455,-0.5026129,-0.5021051,50,100,100,2,1,3,6,1,47,0,1,0,5,0,5,9,2,4,2,1,0,0.6666667,0.5555556,2,3,6767.31,1,0,0,0,0,4,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000230,1,301,9938.999,85.82587,3949.68,173.2926,104.4852,0,12,0.5472273,-0.9074122,-0.2930925,-0.5415224,100,100,100,2,3,18,23,1,47,0,1,0,5,0,5,9,2,4,2,1,0,0.6666667,0.5555556,2,3,6767.31,1,0,0,0,0,4,2,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000231,0,301,3110.877,81.70398,688.9506,91.66666,36.66667,66.66666,8,,,,-0.5610824,100,95.39777,80,0,0,4,4,1,49,0,1,0,7,1,4,5,0,4,0,1,0,0.8,0.2,0,1,3110.877,0,0,1,0,0,1,0.3,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000231,1,301,16580.04,42.9512,5056.019,327.7268,20.38736,356.7788,11,,,,0.2752194,100,98.21429,83.33333,0,1,5,6,1,49,0,1,0,7,1,4,5,0,4,0,1,0,0.8,0.2,0,1,3110.877,0,0,1,0,0,1,0.3,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000232,0,301,3978.05,80.00276,974.2164,75,25,33.33333,8,,,,-0.6541207,100,95.39777,80,2,0,0,2,1,75,1,0,1,2,0,3,5,0,3,0,0,1,0.8,0.6,0,0,3978.05,0,0,1,0,0,3,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000232,1,301,7377.063,57.47487,921.5569,93.27217,56.06524,1834.862,8,,,,-0.2617394,100,80.71429,40,1,2,1,4,1,75,1,0,1,2,0,3,5,0,3,0,0,1,0.8,0.6,0,0,3978.05,0,0,1,0,0,3,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000233,0,301,8464.35,61.1311,4249.883,762.5,166.6667,10,6,-2.293028,1.408409,-0.5737708,2.450999,100,76.98882,66.66667,0,0,0,0,1,53,0,0,0,12,1,2,3,1,1,0,0,1,0.6666667,0,1,1,8464.35,0,0,1,0,0,2,2.5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
301000233,1,301,,,,,,,,,,,,,,,,,,,1,53,0,0,0,12,1,2,3,1,1,0,0,1,0.6666667,0,1,1,8464.35,0,0,1,0,0,2,2.5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
301000234,0,301,6681.086,56.64378,3248.812,1041.667,195.8333,60,12,,,,0.6649466,100,85.2071,50,2,0,5,7,1,65,1,1,0,2,1,3,4,0,3,0,0,0,1,0.75,0,0,6681.086,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000234,1,301,6733.497,67.64846,1839.967,96.83996,56.06524,112.1305,10,,,,0.5322037,100,100,100,4,3,14,21,1,65,1,1,0,2,1,3,4,0,3,0,0,0,1,0.75,0,0,6681.086,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000235,0,301,2453.39,45.53455,618.1022,50,54.16667,6.666667,8,,,,-0.6310086,100,83.56345,0,0,0,0,0,1,52,0,1,0,7,1,1,2,0,1,0,0,1,0.5,0.5,0,0,2453.39,1,0,0,0,0,3,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000235,1,301,6645.973,65.74996,3363.265,351.6819,86.64629,8.154943,10,,,,0.5938865,100,97.61905,66.66667,1,2,4,7,1,52,0,1,0,7,1,1,2,0,1,0,0,1,0.5,0.5,0,0,2453.39,1,0,0,0,0,3,0.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
301000236,0,301,2159.117,53.14442,1303.618,54.16667,125,46.66667,6,,,,2.062903,66.66667,80.27613,80,2,0,3,5,1,75,1,1,0,3,1,3,5,0,3,1,0,0,0.8,0.4,1,1,2159.117,1,0,0,0,0,3,0.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000236,1,301,9811.06,58.71019,3157.583,229.3578,33.12946,316.0041,11,,,,0.3810799,100,88.39285,50,6,0,6,12,1,75,1,1,0,3,1,3,5,0,3,1,0,0,0.8,0.4,1,1,2159.117,1,0,0,0,0,3,0.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000237,0,301,8006.684,48.40144,1968.123,25,100,50,6,,,,0.1197491,100,90.79553,80,1,0,3,4,1,60,0,0,1,7,0,2,5,0,3,0,1,1,0.6,0.6,0,0,8006.684,1,0,1,0,0,2,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000237,1,301,6791.311,86.25845,1427.649,509.684,22.93578,81.54944,9,,,,-0.0831893,100,99.28571,60,1,3,7,11,1,60,0,0,1,7,0,2,5,0,3,0,1,1,0.6,0.6,0,0,8006.684,1,0,1,0,0,2,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000238,0,301,9664.846,67.02311,4716.134,33.33333,39.16667,63.33333,11,4.632381,0.8081623,3.092929,0.4072702,100,99.06077,87.5,0,4,19,23,1,61,0,0,1,8,0,2,8,1,5,0,1,1,0.75,0.5,1,0,9664.846,1,0,1,0,0,2,4,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
301000238,1,301,17279.3,57.55115,7891.876,1903.67,535.1682,1508.665,12,-1.324921,1.028886,-0.0491561,0.5410478,100,95.08929,50,2,4,4,10,1,61,0,0,1,8,0,2,8,1,5,0,1,1,0.75,0.5,1,0,9664.846,1,0,1,0,0,2,4,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
301000239,0,301,6665.287,88.61015,2980.81,19.16667,0,83.33334,11,,,,-1.346484,100,88.49442,75,1,4,7,12,1,73,1,0,1,5,0,2,4,0,2,0,0,1,0.75,0.75,0,1,6665.287,0,0,1,0,0,1,2.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000239,1,301,5774.685,62.69175,811.0749,10.19368,22.93578,224.261,9,,,,-0.1105753,100,90.47619,66.66667,4,1,6,11,1,73,1,0,1,5,0,2,4,0,2,0,0,1,0.75,0.75,0,1,6665.287,0,0,1,0,0,1,2.5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000240,0,301,8157.287,59.13265,4715.703,75,61.66667,83.33334,9,,,,-0.0355933,100,100,100,3,1,3,7,1,59,0,0,1,7,0,0,5,0,3,0,0,2,0.6,0.4,0,1,8157.287,1,0,1,0,0,2,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000240,1,301,8859.052,78.77048,2319.828,0,917.4312,244.6483,10,,,,-0.3215296,100,95.83334,66.66667,6,0,3,9,1,59,0,0,1,7,0,0,5,0,3,0,0,2,0.6,0.4,0,1,8157.287,1,0,1,0,0,2,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
301000242,0,301,8087.7,58.35652,2077.574,175,33.33333,1133.333,8,-2.29776,2.129185,0.0358016,-0.2027369,100,100,100,2,3,4,9,1,65,1,0,1,8,0,4,9,1,4,2,0,1,0.6666667,0.2222222,2,3,8087.7,1,0,0,0,0,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000242,1,301,24665.59,40.58546,6851.551,3781.855,3335.882,2813.456,10,-0.4409444,2.157122,1.439378,0.5567932,100,59.92064,33.33334,2,3,20,25,1,65,1,0,1,8,0,4,9,1,4,2,0,1,0.6666667,0.2222222,2,3,8087.7,1,0,0,0,0,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1
301000243,0,301,1700.173,75.89462,57.0528,29.16667,0,16.66667,5,,,,-0.5608943,100,100,100,0,0,1,1,1,76,1,1,0,0,0,3,4,0,3,0,0,0,1,0.25,0,0,1700.173,0,0,1,0,0,2,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000243,1,301,,,,,,,,,,,,,,,,,,,1,76,1,1,0,0,0,3,4,0,3,0,0,0,1,0.25,0,0,1700.173,0,0,1,0,0,2,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000244,0,301,3331.42,35.61304,1094.262,1358.333,0,166.6667,5,,,,1.245582,75,100,100,0,0,0,0,1,73,1,1,0,5,0,4,5,0,4,0,0,0,1,0.8,0,0,3331.42,0,0,1,0,0,2,0.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000244,1,301,9724.889,52.88527,2428.719,3007.135,0,232.4159,11,,,,-0.0330375,100,89.28571,40,0,0,4,4,1,73,1,1,0,5,0,4,5,0,4,0,0,0,1,0.8,0,0,3331.42,0,0,1,0,0,2,0.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
301000245,0,301,4618.7,71.71823,1835.405,61.66667,70,0,10,,,,-2.194878,100,100,100,3,5,1,9,1,65,1,0,1,4,0,1,3,0,1,0,0,1,0.6666667,0.3333333,0,1,4618.7,0,0,1,0,0,2,0.5,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
301000245,1,301,4943.266,92.57632,1601.984,0,0,0,9,,,,,,50,50,0,0,2,2,1,65,1,0,1,4,0,1,3,0,1,0,0,1,0.6666667,0.3333333,0,1,4618.7,0,0,1,0,0,2,0.5,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
