hhcode,year,location,expenditure,food,micro,education1,education2,health,diversity,stunting,wasting,schooling,enrolled,illness1,illness2,treated,head_age,elderly,head_sex,head_married,head_educ,head_sick,ovc,hhsize,age_5under,age_0617,age_1834,age_3549,age_5064,depend_ratio,sex_ratio,adult_educ,non_active,initial_exp,agriculture,salaried,casual,self,transfers,rooms,land,livestock,water,bike,radio,phone,mosquito,road,market,communication,electricity,district1,district2,district3,district4,district5,district6,sample_nutrition,sample_education
201000007,0,201,6590.086,3567.92,671.15,25,27.5,16.66667,8,,,-1.074729,100,100,100,1,72,1,0,1,4,0,3,5,0,3,0,0,0,1,.4,0,0,6590.086,0,0,1,1,0,3,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000007,1,201,9472.864,8434.893,1933.272,43.57798,7.64526,173.2926,11,,,-.3906953,100,54.76191,0,1,72,1,0,1,4,0,3,5,0,3,0,0,0,1,.4,0,0,6590.086,0,0,1,1,0,3,6,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000008,0,201,5144.15,3269.15,714.45,129.1667,16.66667,16.66667,9,,,-.1088036,100,100,80,1,80,1,0,1,0,0,3,5,0,3,1,0,0,.8,.2,1,0,5144.15,1,0,1,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000008,1,201,9981.091,5362.844,1853.823,1824.669,316.0041,489.2966,10,,,.7460153,100,81.42857,20,1,80,1,0,1,0,0,3,5,0,3,1,0,0,.8,.2,1,0,5144.15,1,0,1,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000009,0,201,3897.767,2035.1,866,0,0,16.66667,5,,,.6561795,100,100,100,1,81,1,1,0,1,0,2,3,0,2,0,0,0,1,1,0,0,3897.767,0,0,1,0,0,2,.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
201000009,1,201,3836.932,2608.593,450.2141,815.4944,0,20.38736,7,,,1.805747,100,85.71429,0,1,81,1,1,0,1,0,2,3,0,2,0,0,0,1,1,0,0,3897.767,0,0,1,0,0,2,.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
201000010,0,201,6233.733,5109.4,2511.4,0,0,36.66667,7,,,-.5793607,33.33334,100,100,1,62,0,1,0,0,0,3,5,0,3,1,0,1,.6,.2,1,0,6233.733,1,0,1,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000010,1,201,,,,,,,,,,,,,,1,62,0,1,0,0,0,3,5,0,3,1,0,1,.6,.2,1,0,6233.733,1,0,1,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000011,0,201,3782.1,2684.6,346.4,29.16667,0,183.3333,5,,,.4900365,100,95.39777,80,1,72,1,0,1,3,0,3,5,0,3,0,0,1,.8,.6,0,0,3782.1,1,0,1,0,0,3,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000011,1,201,7890.508,6636.685,1324.159,73.39449,0,356.7788,8,,,.5361465,100,77.14285,40,1,72,1,0,1,3,0,3,5,0,3,0,0,1,.8,.6,0,0,3782.1,1,0,1,0,0,3,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000012,0,201,2496.267,2251.6,324.75,33.33333,0,33.33333,4,,,-.230308,100,100,100,1,50,0,1,0,0,0,3,4,1,2,0,0,1,.75,.25,0,0,2496.267,1,0,1,0,0,1,.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
201000012,1,201,12030.17,7150.458,1509.541,3353.721,49.94903,305.8104,10,-.2689551,.8636625,.2925169,100,98.21429,83.33333,1,50,0,1,0,0,0,3,4,1,2,0,0,1,.75,.25,0,0,2496.267,1,0,1,0,0,1,.8,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
201000013,0,201,1849.267,952.6,311.76,30,0,116.6667,7,,,.3053743,100,88.49442,50,1,76,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,1849.267,0,0,1,0,0,2,2,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
201000013,1,201,,2317.278,622.3547,,,,7,,,,,50,50,1,76,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,1849.267,0,0,1,0,0,2,2,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
201000014,0,201,5769.277,3970.61,1515.5,41.66667,0,33.33333,6,,,,,100,100,1,80,1,1,0,0,0,1,3,0,1,1,0,0,.6666667,.3333333,1,1,5769.277,1,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
201000014,1,201,4354.392,2571.517,1165.26,611.6208,81.54944,40.77472,6,,,,,100,50,1,80,1,1,0,0,0,1,3,0,1,1,0,0,.6666667,.3333333,1,1,5769.277,1,0,1,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
201000016,0,201,6099.1,3767.1,1342.3,0,0,116.6667,7,,,-.864422,50,92.32961,66.66667,1,62,0,0,0,8,1,2,3,0,2,0,0,1,.6666667,0,1,0,6099.1,1,0,1,0,0,2,5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000016,1,201,,,,,,,,,,,,,,1,62,0,0,0,8,1,2,3,0,2,0,0,1,.6666667,0,1,0,6099.1,1,0,1,0,0,2,5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000017,0,201,4758.577,2498.41,303.1,12.5,125,3.333333,6,,,.7333335,100,96.1648,83.33333,1,60,0,1,0,0,0,4,6,0,4,1,0,1,.6666667,.6666667,1,1,4758.577,1,0,1,0,0,2,.5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000017,1,201,,,,,,,,,,,,,,1,60,0,1,0,0,0,4,6,0,4,1,0,1,.6666667,.6666667,1,1,4758.577,1,0,1,0,0,2,.5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000018,0,201,4103.027,2996.36,1195.08,0,41.66667,0,8,,,-1.569815,100,96.71269,50,1,87,1,0,1,0,0,1,4,0,1,1,0,1,.5,.5,0,2,4103.027,1,0,1,0,0,3,.25,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000018,1,201,6773.395,4369.725,1112.294,1070.336,50.9684,32.61977,10,,,-.5482169,100,87.5,75,1,87,1,0,1,0,0,1,4,0,1,1,0,1,.5,.5,0,2,4103.027,1,0,1,0,0,3,.25,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000019,0,201,6953.17,3459.67,822.7,25,62.5,166.6667,7,1.353599,.1123737,.392085,100,98.35635,85.71429,1,50,0,1,0,4,0,5,7,1,4,1,0,1,.7142857,.5714286,0,2,6953.17,0,0,1,0,0,4,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
201000019,1,201,6131.657,4030.74,635.5963,741.5902,99.38838,163.0989,8,,,1.175003,100,98.21429,83.33333,1,50,0,1,0,4,0,5,7,1,4,1,0,1,.7142857,.5714286,0,2,6953.17,0,0,1,0,0,4,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
201000020,0,201,5606.75,2922.75,389.7,83.33334,66.66666,0,5,,,.9701407,100,97.80846,83.33333,1,70,1,0,1,14,1,2,6,0,2,2,0,1,.5,.1666667,3,1,5606.75,1,0,1,0,0,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000020,1,201,8502.263,2357.003,317.7982,1478.084,1223.242,1284.404,7,,,.7861224,100,70.53571,25,1,70,1,0,1,14,1,2,6,0,2,2,0,1,.5,.1666667,3,1,5606.75,1,0,1,0,0,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000021,0,201,6778.197,2775.53,519.6,45.83333,0,133.3333,7,,,-.175782,100,45.75937,0,1,76,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,6778.197,0,0,1,0,0,4,.5,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000021,1,201,7050.051,5164.22,1059.327,76.4526,50.9684,24.46483,8,,,-.0042247,100,66.07143,0,1,76,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,6778.197,0,0,1,0,0,4,.5,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000022,0,201,4347.546,2862.13,671.15,86.66666,37.5,0,9,,,,,75.34517,75,1,72,1,0,1,1,0,1,4,0,1,1,0,0,.75,.25,1,0,4347.546,1,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201000022,1,201,7527.959,4531.272,1085.81,33.12946,16.56473,1029.562,8,,,,,70.53571,25,1,72,1,0,1,1,0,1,4,0,1,1,0,0,.75,.25,1,0,4347.546,1,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201000023,0,201,1339.4,779.4,86.6,96.66666,66.66666,0,4,,,.9304374,100,100,100,1,60,0,1,0,2,0,1,2,0,1,0,0,1,.5,.5,0,1,1339.4,0,0,1,0,0,2,2.5,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
201000023,1,201,20054.87,13601.76,1218.226,321.1009,152.9052,540.265,10,,,.054403,100,98.57143,50,1,60,0,1,0,2,0,1,2,0,1,0,0,1,.5,.5,0,1,1339.4,0,0,1,0,0,2,2.5,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1
201000025,0,201,7327.05,5455.8,1299,50,49.58333,133.3333,8,,,.7593315,100,78.30375,66.66667,1,88,1,1,0,0,1,4,6,1,3,1,0,0,.8333333,.5,0,1,7327.05,0,0,1,0,0,2,.5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
201000025,1,201,,,,,,,,,,,,,,1,88,1,1,0,0,1,4,6,1,3,1,0,0,.8333333,.5,0,1,7327.05,0,0,1,0,0,2,.5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
201000026,0,201,5347.66,3689.16,1879.22,515,168,0,11,,,-.1669194,100,100,100,1,78,1,1,0,0,0,2,4,0,2,1,0,0,.75,.25,1,1,5347.66,0,0,1,0,0,3,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000026,1,201,7822.095,5725.664,2860.183,50.9684,35.67788,10.19368,10,,,-1.104016,100,100,100,1,78,1,1,0,0,0,2,4,0,2,1,0,0,.75,.25,1,1,5347.66,0,0,1,0,0,3,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000029,0,201,5334.914,1411.58,129.9,583.3333,0,2126.667,6,-3.468814,.2443863,.2144407,100,100,100,1,48,0,0,1,5,0,3,8,3,3,1,1,0,.75,.25,0,0,5334.914,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
201000029,1,201,4748.206,3323.639,185.3823,423.0377,0,4.077472,4,-2.533859,-.1488015,-.5050555,100,94.04762,85.71429,1,48,0,0,1,5,0,3,8,3,3,1,1,0,.75,.25,0,0,5334.914,1,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
201000030,0,201,2276.55,1450.55,151.55,53.33333,0,80,5,,,.4833316,100,100,100,1,75,1,1,0,2,0,3,6,1,2,2,0,0,.6666667,.5,1,1,2276.55,1,0,1,0,0,2,.5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
201000030,1,201,3996.962,2621.835,529.6636,458.7156,91.74312,46.89093,8,-2.600443,.1652577,-.5532812,100,87.5,75,1,75,1,1,0,2,0,3,6,1,2,2,0,0,.6666667,.5,1,1,2276.55,1,0,1,0,0,2,.5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
201000032,0,201,6318.67,4758.67,1212.4,55,153.3333,100,9,,,-1.01534,100,92.32961,66.66667,1,78,1,1,0,0,0,2,3,0,2,0,0,0,1,1,0,0,6318.67,0,0,1,0,0,2,1.5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000032,1,201,5785.759,4859.664,1509.541,103.9755,50.9684,30.58104,10,,,-.7646511,50,96.42857,33.33334,1,78,1,1,0,0,0,2,3,0,2,0,0,0,1,1,0,0,6318.67,0,0,1,0,0,2,1.5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000033,0,201,3841.82,2831.82,1472.2,0,0,0,9,.5745336,-.0766091,.3456199,80,100,100,1,77,1,1,0,0,0,3,8,1,5,1,0,0,.875,.625,0,1,3841.82,1,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
201000033,1,201,6559.511,4131.376,887.1866,1065.24,65.23955,305.8104,8,,,-.7898186,100,93.75,75,1,77,1,1,0,0,0,3,8,1,5,1,0,0,.875,.625,0,1,3841.82,1,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
201000034,0,201,5063.8,2857.8,1255.7,0,0,16.66667,8,,,,,88.49442,50,1,77,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,5063.8,0,0,1,0,0,2,.5,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000034,1,201,,,,,,,,,,,,,,1,77,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,5063.8,0,0,1,0,0,2,.5,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000035,0,201,3171.877,2108.71,259.8,12.5,66.66666,150,6,,,.4809131,100,62.19592,0,1,64,0,1,0,4,1,1,2,0,1,0,0,1,.5,.5,0,1,3171.877,0,0,1,0,0,3,1.5,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000035,1,201,8951.04,6660.52,1152.018,672.7829,168.1957,354.7401,8,,,-.140376,100,98.57143,60,1,64,0,1,0,4,1,1,2,0,1,0,0,1,.5,.5,0,1,3171.877,0,0,1,0,0,3,1.5,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000036,0,201,2497.333,1732,714.45,27.5,22.5,0,9,,,,,100,100,1,70,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2497.333,0,0,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
201000036,1,201,3802.977,3151.499,1191.743,64.22018,33.12946,71.35576,8,,,,,87.5,0,1,70,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2497.333,0,0,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
201000037,0,201,2685.22,1662.72,476.3,12.5,0,0,6,-2.020645,-1.258285,1.10067,100,80.27613,80,1,63,0,1,0,0,1,3,6,1,2,2,0,1,.5,.6666667,1,1,2685.22,1,0,1,0,0,3,.5,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
201000037,1,201,3481.06,2754.251,768.0122,13.25178,10.19368,0,7,,,1.545761,100,75,75,1,63,0,1,0,0,1,3,6,1,2,2,0,1,.5,.6666667,1,1,2685.22,1,0,1,0,0,3,.5,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
201000038,0,201,2407.85,1169.1,368.05,0,4.166667,716.6667,6,,,,,72.05786,0,1,71,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,2407.85,0,0,1,0,0,2,.8,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
201000038,1,201,,,,,,,,,,,,,,1,71,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,2407.85,0,0,1,0,0,2,.8,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
201000039,0,201,4182.787,2658.62,0,31.66667,112.5,0,6,,,,,84.65922,66.66667,1,61,0,1,0,0,1,2,3,0,2,0,0,1,.6666667,.3333333,0,0,4182.787,1,0,1,0,0,2,.5,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000039,1,201,6974.393,5455.535,1324.159,61.16208,15.29052,69.31702,9,,,,,97.61905,66.66667,1,61,0,1,0,0,1,2,3,0,2,0,0,1,.6666667,.3333333,0,0,4182.787,1,0,1,0,0,2,.5,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000041,0,201,1931.037,1251.37,324.75,28.33333,0,23.33333,7,,,.4634467,66.66667,100,100,1,66,1,1,0,0,0,2,4,0,3,0,0,0,1,.5,0,0,1931.037,0,0,1,0,0,2,.4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
201000041,1,201,11992.8,9753.755,1271.193,746.6871,137.105,128.4404,9,,,.3640226,100,66.66666,66.66667,1,66,1,1,0,0,0,2,4,0,3,0,0,0,1,.5,0,0,1931.037,0,0,1,0,0,2,.4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
201000042,0,201,1514.017,1277.35,433,7.5,0,6.666667,7,,,,,100,100,1,30,0,0,0,8,0,1,2,0,1,1,0,0,.5,0,1,1,1514.017,0,0,1,0,0,1,.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
201000042,1,201,4573.058,3747.37,1085.81,50.9684,76.4526,48.92966,9,,,,,96.42857,66.66667,1,30,0,0,0,8,0,1,2,0,1,1,0,0,.5,0,1,1,1514.017,0,0,1,0,0,1,.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
201000043,0,201,2541.9,1861.9,346.4,16.66667,0,0,6,,,,,88.49442,50,1,70,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,2541.9,0,0,1,0,0,2,2,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
201000043,1,201,2694.214,1689.627,423.7309,152.9052,54.0265,285.423,7,,,,,75,33.33334,1,70,1,1,0,0,1,1,2,0,1,0,0,0,1,.5,0,0,2541.9,0,0,1,0,0,2,2,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
201000044,0,201,3154.867,2338.2,541.25,0,0,3.333333,6,,,,,75.34517,75,1,87,1,0,1,0,0,2,4,0,2,0,0,0,1,.25,0,0,3154.867,0,0,1,0,0,2,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000044,1,201,4147.36,3230.948,688.5627,61.16208,0,65.23955,8,,,,,87.5,75,1,87,1,0,1,0,0,2,4,0,2,0,0,0,1,.25,0,0,3154.867,0,0,1,0,0,2,2,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000046,0,201,5213.7,2987.7,1472.2,58.33333,70.83334,0,10,,,.2299514,100,100,100,1,74,1,0,1,0,0,2,6,0,2,2,0,1,.5,.5,1,1,5213.7,1,0,1,0,0,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
201000046,1,201,,,,,,,,,,,,,,1,74,1,0,1,0,0,2,6,0,2,2,0,1,.5,.5,1,1,5213.7,1,0,1,0,0,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
201000048,0,201,6278.713,4052.88,1887.88,150,58.33333,700,8,,,-1.825063,100,92.32961,66.66667,1,56,0,1,0,4,1,2,3,0,2,0,0,1,.6666667,.6666667,0,0,6278.713,1,0,1,0,0,2,1.5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
201000048,1,201,7108.532,5998.44,2065.688,63.7105,5.09684,20.38736,11,,,-.2804674,100,100,66.66667,1,56,0,1,0,4,1,2,3,0,2,0,0,1,.6666667,.6666667,0,0,6278.713,1,0,1,0,0,2,1.5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
201000049,0,201,2916.34,2156.34,692.8,0,16.66667,0,9,,,,,100,100,1,67,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2916.34,0,0,1,0,0,2,.5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000049,1,201,3550.245,2926.391,582.6299,71.35576,0,61.16208,7,,,,,98.80952,66.66667,1,67,1,1,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2916.34,0,0,1,0,0,2,.5,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
201000052,0,201,1942.083,1623.75,671.15,10,0,23.33333,8,,,.2925953,100,67.12689,66.66667,1,82,1,1,0,0,1,2,3,0,2,0,0,0,1,.3333333,0,0,1942.083,0,0,1,0,0,1,.25,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
201000052,1,201,3164.496,2820.459,423.7309,25.4842,17.83894,26.50357,8,,,.2152576,50,97.61905,66.66667,1,82,1,1,0,0,1,2,3,0,2,0,0,0,1,.3333333,0,0,1942.083,0,0,1,0,0,1,.25,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
201000054,0,201,5243.197,2559.03,476.3,54.16667,120,1000,7,,,-2.158074,100,88.49442,75,1,76,1,1,0,0,1,2,4,0,2,1,0,0,.75,.25,1,1,5243.197,0,0,1,0,0,1,.5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
201000054,1,201,4501.029,1972.997,450.2141,91.74312,31.60041,917.4312,7,,,-.9810853,100,54.76191,0,1,76,1,1,0,0,1,2,4,0,2,1,0,0,.75,.25,1,1,5243.197,0,0,1,0,0,1,.5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
201000055,0,201,2495.017,2143.35,909.3,8.333333,33.33333,16.66667,8,,,-.7144551,100,100,100,1,64,0,1,0,0,0,2,3,0,2,0,0,1,.6666667,.3333333,0,1,2495.017,0,0,1,0,0,1,.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
201000055,1,201,5418.838,4131.376,847.4617,30.58104,40.77472,93.78185,8,,,-.2990947,100,61.90476,0,1,64,0,1,0,0,0,2,3,0,2,0,0,1,.6666667,.3333333,0,1,2495.017,0,0,1,0,0,1,.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
201000056,0,201,3362.94,2675.94,324.75,25,16.66667,0,7,,,.9304374,100,96.71269,50,1,66,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,3362.94,0,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000056,1,201,,,,,,,,,,,,,,1,66,1,1,0,0,0,1,2,0,1,0,0,0,1,.5,0,0,3362.94,0,0,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
201000057,0,201,6327.517,2684.6,736.1,456.6667,91.66666,90,8,,,-.2423279,100,75.34517,75,1,74,1,0,1,0,0,2,4,0,2,0,0,0,1,.5,0,0,6327.517,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
201000057,1,201,,,,,,,,,,,,,,1,74,1,0,1,0,0,2,4,0,2,0,0,0,1,.5,0,0,6327.517,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
201000058,0,201,11164.07,5325.9,1667.05,3083.333,637.5,416.6667,10,-.2676307,,.5809051,100,98.90423,80,1,73,1,0,1,8,1,4,10,1,4,3,0,1,.6,.4,2,3,11164.07,1,0,1,0,0,3,4,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
201000058,1,201,7299.823,5659.456,1059.327,667.686,173.2926,159.0214,6,-1.598124,-.4532266,-.0826302,100,79.7619,33.33334,1,73,1,0,1,8,1,4,10,1,4,3,0,1,.6,.4,2,3,11164.07,1,0,1,0,0,3,4,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
201000059,0,201,3964.163,2818.83,1212.4,0,0,233.3333,8,-.0465235,-.1119852,-.3642315,100,75.6739,71.42857,1,74,1,1,0,0,1,1,8,3,2,1,1,0,.75,.5,1,0,3964.163,1,0,1,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
201000059,1,201,9420.489,7282.875,2198.104,67.27829,76.4526,10.19368,9,1.072163,-1.68322,-.3343314,100,80.10204,37.5,1,74,1,1,0,0,1,1,8,3,2,1,1,0,.75,.5,1,0,3964.163,1,0,1,0,0,4,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
201000060,0,201,2976.233,2294.9,259.8,8.333333,0,166.6667,3,1.506932,.4466623,1.231398,100,100,100,1,61,0,1,0,0,0,1,6,1,4,0,0,1,.8333333,.5,0,1,2976.233,1,0,1,0,0,3,1.5,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
201000060,1,201,4189.419,3151.499,662.0795,764.526,0,40.77472,8,.6640688,-1.594853,.9337109,100,98.21429,75,1,61,0,1,0,0,0,1,6,1,4,0,0,1,.8333333,.5,0,1,2976.233,1,0,1,0,0,3,1.5,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
201000061,0,201,2873.7,2121.7,649.5,0,0,0,6,,,-.8324772,100,50.69033,50,1,96,1,1,0,0,1,0,2,0,1,0,0,0,1,.5,0,0,2873.7,0,0,1,0,0,2,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000061,1,201,3295.647,3072.049,1138.777,11.46789,20.28542,28.5423,11,,,-.5703411,100,100,0,1,96,1,1,0,0,1,0,2,0,1,0,0,0,1,.5,0,0,2873.7,0,0,1,0,0,2,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000062,0,201,2087.867,1147.45,86.6,21.66667,58.75,0,6,,,.8896926,100,100,100,1,52,0,1,0,0,0,2,3,0,2,0,0,1,.6666667,.6666667,0,1,2087.867,0,0,1,1,0,3,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000062,1,201,,3906.269,1138.777,,,,11,,,.3505877,100,94.04762,66.66667,1,52,0,1,0,0,0,2,3,0,2,0,0,1,.6666667,.6666667,0,1,2087.867,0,0,1,1,0,3,3,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
201000063,0,201,4742.333,3464,1078.17,40,81.66666,25,9,,,-1.584301,100,100,100,1,54,0,1,0,0,0,3,5,1,2,1,0,1,.6,.6,1,0,4742.333,1,0,1,0,0,2,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
201000063,1,201,4612.157,3540.801,1350.642,50.9684,0,0,8,,,.1281978,100,100,100,1,54,0,1,0,0,0,3,5,1,2,1,0,1,.6,.6,1,0,4742.333,1,0,1,0,0,2,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
201000064,0,201,12886.24,8560.41,3871.02,70.83334,30.83333,0,11,,,1.433297,100,100,100,1,64,0,0,1,7,0,2,4,0,2,0,0,2,.5,.25,0,2,12886.24,1,0,1,0,0,4,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000064,1,201,5506.728,3177.982,688.5627,802.7523,132.5178,0,8,,,.2801113,100,100,80,1,64,0,0,1,7,0,2,4,0,2,0,0,2,.5,.25,0,2,12886.24,1,0,1,0,0,4,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
201000065,0,201,5735.597,2688.93,476.3,1236.667,145,116.6667,7,,,,,94.52115,66.66667,1,65,1,1,1,0,0,1,3,0,1,1,0,0,.6666667,.3333333,1,1,5735.597,1,0,1,0,0,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
